City,Date,Day temperature,Night temperature
Нур-Султан,3 Сентября 2021,+21°,+10°
Нур-Султан,4 Сентября 2021,+21°,+9°
Нур-Султан,5 Сентября 2021,+22°,+9°
Нур-Султан,6 Сентября 2021,+21°,+8°
Нур-Султан,7 Сентября 2021,+20°,+8°
Нур-Султан,8 Сентября 2021,+21°,+8°
Нур-Султан,9 Сентября 2021,+21°,+9°
Нур-Султан,10 Сентября 2021,+22°,+9°
Нур-Султан,11 Сентября 2021,+19°,+10°
Нур-Султан,12 Сентября 2021,+18°,+8°
Нур-Султан,13 Сентября 2021,+18°,+8°
Нур-Султан,14 Сентября 2021,+19°,+8°
Нур-Султан,15 Сентября 2021,+19°,+9°
Нур-Султан,16 Сентября 2021,+20°,+9°
Нур-Султан,17 Сентября 2021,+18°,+10°
Нур-Султан,18 Сентября 2021,+18°,+8°
Нур-Султан,19 Сентября 2021,+18°,+7°
Нур-Султан,20 Сентября 2021,+18°,+9°
Нур-Султан,21 Сентября 2021,+17°,+8°
Нур-Султан,22 Сентября 2021,+15°,+7°
Нур-Султан,23 Сентября 2021,+15°,+6°
Нур-Султан,24 Сентября 2021,+14°,+5°
Нур-Султан,25 Сентября 2021,+16°,+5°
Нур-Султан,26 Сентября 2021,+16°,+5°
Нур-Султан,27 Сентября 2021,+15°,+6°
Нур-Султан,28 Сентября 2021,+14°,+6°
Нур-Султан,29 Сентября 2021,+14°,+5°
Нур-Султан,30 Сентября 2021,+15°,+5°
Нур-Султан,1 Октября 2021,+16°,+5°
Нур-Султан,2 Октября 2021,+16°,+6°
Нур-Султан,3 Октября 2021,+14°,+5°
Нур-Султан,4 Октября 2021,+12°,+4°
Нур-Султан,5 Октября 2021,+11°,+2°
Нур-Султан,6 Октября 2021,+13°,+1°
Нур-Султан,7 Октября 2021,+12°,+3°
Нур-Султан,8 Октября 2021,+13°,+2°
Нур-Султан,9 Октября 2021,+13°,+3°
Нур-Султан,10 Октября 2021,+12°,+3°
Нур-Султан,11 Октября 2021,+13°,+4°
Нур-Султан,12 Октября 2021,+11°,+3°
Нур-Султан,13 Октября 2021,+12°,+2°
Нур-Султан,14 Октября 2021,+11°,+3°
Нур-Султан,15 Октября 2021,+11°,+4°
Нур-Султан,16 Октября 2021,+11°,+3°
Нур-Султан,17 Октября 2021,+10°,+2°
Нур-Султан,18 Октября 2021,+9°,+1°
Нур-Султан,19 Октября 2021,+8°,+1°
Нур-Султан,20 Октября 2021,+9°,+1°
Нур-Султан,21 Октября 2021,+8°,+2°
Нур-Султан,22 Октября 2021,+5°,-1°
Нур-Султан,23 Октября 2021,+5°,-2°
Нур-Султан,24 Октября 2021,+4°,-1°
Нур-Султан,25 Октября 2021,+6°,-2°
Нур-Султан,26 Октября 2021,+4°,-2°
Нур-Султан,27 Октября 2021,+5°,-2°
Нур-Султан,28 Октября 2021,+5°,-2°
Нур-Султан,29 Октября 2021,+7°,-2°
Нур-Султан,30 Октября 2021,+7°,-1°
Нур-Султан,31 Октября 2021,+6°,-1°
Нур-Султан,1 Ноября 2021,+5°,0°
Нур-Султан,2 Ноября 2021,+5°,0°
Нур-Султан,3 Ноября 2021,+4°,-1°
Нур-Султан,4 Ноября 2021,+3°,-2°
Нур-Султан,5 Ноября 2021,+3°,-2°
Нур-Султан,6 Ноября 2021,+3°,-2°
Нур-Султан,7 Ноября 2021,+1°,-2°
Нур-Султан,8 Ноября 2021,0°,-3°
Нур-Султан,9 Ноября 2021,-2°,-5°
Нур-Султан,10 Ноября 2021,-2°,-7°
Нур-Султан,11 Ноября 2021,-2°,-6°
Нур-Султан,12 Ноября 2021,-1°,-6°
Нур-Султан,13 Ноября 2021,-2°,-6°
Нур-Султан,14 Ноября 2021,-3°,-7°
Нур-Султан,15 Ноября 2021,-4°,-9°
Нур-Султан,16 Ноября 2021,-3°,-8°
Нур-Султан,17 Ноября 2021,-3°,-8°
Нур-Султан,18 Ноября 2021,-5°,-9°
Нур-Султан,19 Ноября 2021,-7°,-11°
Нур-Султан,20 Ноября 2021,-8°,-13°
Нур-Султан,21 Ноября 2021,-7°,-13°
Нур-Султан,22 Ноября 2021,-6°,-11°
Нур-Султан,23 Ноября 2021,-5°,-11°
Нур-Султан,24 Ноября 2021,-5°,-10°
Нур-Султан,25 Ноября 2021,-5°,-10°
Нур-Султан,26 Ноября 2021,-5°,-10°
Нур-Султан,27 Ноября 2021,-5°,-10°
Нур-Султан,28 Ноября 2021,-4°,-10°
Нур-Султан,29 Ноября 2021,-4°,-9°
Нур-Султан,30 Ноября 2021,-8°,-12°
Нур-Султан,1 Декабря 2021,-6°,-11°
Нур-Султан,2 Декабря 2021,-7°,-10°
Нур-Султан,3 Декабря 2021,-6°,-12°
Нур-Султан,4 Декабря 2021,-6°,-10°
Нур-Султан,5 Декабря 2021,-6°,-11°
Нур-Султан,6 Декабря 2021,-7°,-12°
Нур-Султан,7 Декабря 2021,-8°,-13°
Нур-Султан,8 Декабря 2021,-7°,-12°
Нур-Султан,9 Декабря 2021,-8°,-11°
Нур-Султан,10 Декабря 2021,-9°,-13°
Нур-Султан,11 Декабря 2021,-9°,-14°
Нур-Султан,12 Декабря 2021,-10°,-13°
Нур-Султан,13 Декабря 2021,-10°,-15°
Нур-Султан,14 Декабря 2021,-10°,-14°
Нур-Султан,15 Декабря 2021,-11°,-15°
Нур-Султан,16 Декабря 2021,-11°,-15°
Нур-Султан,17 Декабря 2021,-12°,-17°
Нур-Султан,18 Декабря 2021,-12°,-18°
Нур-Султан,19 Декабря 2021,-11°,-17°
Нур-Султан,20 Декабря 2021,-12°,-16°
Нур-Султан,21 Декабря 2021,-14°,-19°
Нур-Султан,22 Декабря 2021,-14°,-20°
Нур-Султан,23 Декабря 2021,-13°,-19°
Нур-Султан,24 Декабря 2021,-11°,-16°
Нур-Султан,25 Декабря 2021,-10°,-17°
Нур-Султан,26 Декабря 2021,-10°,-16°
Нур-Султан,27 Декабря 2021,-12°,-17°
Нур-Султан,28 Декабря 2021,-9°,-15°
Нур-Султан,29 Декабря 2021,-7°,-12°
Нур-Султан,30 Декабря 2021,-11°,-13°
Нур-Султан,31 Декабря 2021,-12°,-16°
Павлодар,Сегодня 1 Мая 2021,+14°,+4°
Павлодар,2 Мая 2021,+20°,+2°
Павлодар,3 Мая 2021,+25°,+5°
Павлодар,4 Мая 2021,+18°,+7°
Павлодар,5 Мая 2021,+21°,+5°
Павлодар,6 Мая 2021,+29°,+6°
Павлодар,7 Мая 2021,+22°,+11°
Павлодар,8 Мая 2021,+24°,+7°
Павлодар,9 Мая 2021,+25°,+8°
Павлодар,10 Мая 2021,+25°,+12°
Павлодар,11 Мая 2021,+27°,+15°
Павлодар,12 Мая 2021,+29°,+17°
Павлодар,13 Мая 2021,+29°,+18°
Павлодар,14 Мая 2021,+28°,+17°
Павлодар,15 Мая 2021,+20°,+11°
Павлодар,16 Мая 2021,+20°,+9°
Павлодар,17 Мая 2021,+19°,+10°
Павлодар,18 Мая 2021,+20°,+9°
Павлодар,19 Мая 2021,+18°,+8°
Павлодар,20 Мая 2021,+20°,+8°
Павлодар,21 Мая 2021,+20°,+10°
Павлодар,22 Мая 2021,+20°,+9°
Павлодар,23 Мая 2021,+20°,+10°
Павлодар,24 Мая 2021,+22°,+10°
Павлодар,25 Мая 2021,+21°,+10°
Павлодар,26 Мая 2021,+22°,+11°
Павлодар,27 Мая 2021,+22°,+10°
Павлодар,28 Мая 2021,+25°,+12°
Павлодар,29 Мая 2021,+24°,+14°
Павлодар,30 Мая 2021,+24°,+13°
Павлодар,31 Мая 2021,+23°,+11°
Павлодар,1 Июня 2021,+24°,+13°
Павлодар,2 Июня 2021,+24°,+13°
Павлодар,3 Июня 2021,+25°,+12°
Павлодар,4 Июня 2021,+25°,+13°
Павлодар,5 Июня 2021,+25°,+13°
Павлодар,6 Июня 2021,+25°,+13°
Павлодар,7 Июня 2021,+26°,+14°
Павлодар,8 Июня 2021,+27°,+15°
Павлодар,9 Июня 2021,+25°,+14°
Павлодар,10 Июня 2021,+25°,+14°
Павлодар,11 Июня 2021,+27°,+14°
Павлодар,12 Июня 2021,+26°,+15°
Павлодар,13 Июня 2021,+27°,+15°
Павлодар,14 Июня 2021,+26°,+14°
Павлодар,15 Июня 2021,+26°,+15°
Павлодар,16 Июня 2021,+24°,+14°
Павлодар,17 Июня 2021,+25°,+13°
Павлодар,18 Июня 2021,+28°,+15°
Павлодар,19 Июня 2021,+27°,+15°
Павлодар,20 Июня 2021,+27°,+15°
Павлодар,21 Июня 2021,+27°,+14°
Павлодар,22 Июня 2021,+27°,+15°
Павлодар,23 Июня 2021,+26°,+14°
Павлодар,24 Июня 2021,+27°,+14°
Павлодар,25 Июня 2021,+27°,+15°
Павлодар,26 Июня 2021,+29°,+16°
Павлодар,27 Июня 2021,+26°,+16°
Павлодар,28 Июня 2021,+27°,+14°
Павлодар,29 Июня 2021,+26°,+15°
Павлодар,30 Июня 2021,+28°,+15°
Павлодар,1 Июля 2021,+27°,+16°
Павлодар,2 Июля 2021,+27°,+14°
Павлодар,3 Июля 2021,+27°,+16°
Павлодар,4 Июля 2021,+26°,+15°
Павлодар,5 Июля 2021,+26°,+16°
Павлодар,6 Июля 2021,+28°,+16°
Павлодар,7 Июля 2021,+28°,+17°
Павлодар,8 Июля 2021,+27°,+16°
Павлодар,9 Июля 2021,+28°,+16°
Павлодар,10 Июля 2021,+27°,+16°
Павлодар,11 Июля 2021,+28°,+16°
Павлодар,12 Июля 2021,+29°,+18°
Павлодар,13 Июля 2021,+28°,+17°
Павлодар,14 Июля 2021,+29°,+17°
Павлодар,15 Июля 2021,+29°,+18°
Павлодар,16 Июля 2021,+28°,+17°
Павлодар,17 Июля 2021,+29°,+18°
Павлодар,18 Июля 2021,+29°,+18°
Павлодар,19 Июля 2021,+28°,+17°
Павлодар,20 Июля 2021,+29°,+17°
Павлодар,21 Июля 2021,+27°,+17°
Павлодар,22 Июля 2021,+27°,+15°
Павлодар,23 Июля 2021,+25°,+16°
Павлодар,24 Июля 2021,+26°,+15°
Павлодар,25 Июля 2021,+28°,+15°
Павлодар,26 Июля 2021,+28°,+16°
Павлодар,27 Июля 2021,+27°,+16°
Павлодар,28 Июля 2021,+27°,+16°
Павлодар,29 Июля 2021,+27°,+16°
Павлодар,30 Июля 2021,+27°,+16°
Павлодар,31 Июля 2021,+27°,+16°
Павлодар,1 Августа 2021,+28°,+16°
Павлодар,2 Августа 2021,+28°,+15°
Павлодар,3 Августа 2021,+28°,+15°
Павлодар,4 Августа 2021,+28°,+16°
Павлодар,5 Августа 2021,+27°,+15°
Павлодар,6 Августа 2021,+28°,+15°
Павлодар,7 Августа 2021,+29°,+16°
Павлодар,8 Августа 2021,+27°,+15°
Павлодар,9 Августа 2021,+27°,+16°
Павлодар,10 Августа 2021,+26°,+14°
Павлодар,11 Августа 2021,+26°,+15°
Павлодар,12 Августа 2021,+26°,+14°
Павлодар,13 Августа 2021,+26°,+14°
Павлодар,14 Августа 2021,+26°,+14°
Павлодар,15 Августа 2021,+25°,+13°
Павлодар,16 Августа 2021,+25°,+13°
Павлодар,17 Августа 2021,+26°,+14°
Павлодар,18 Августа 2021,+26°,+14°
Павлодар,19 Августа 2021,+26°,+15°
Павлодар,20 Августа 2021,+26°,+14°
Павлодар,21 Августа 2021,+24°,+14°
Павлодар,22 Августа 2021,+23°,+13°
Павлодар,23 Августа 2021,+24°,+12°
Павлодар,24 Августа 2021,+26°,+13°
Павлодар,25 Августа 2021,+24°,+13°
Павлодар,26 Августа 2021,+24°,+13°
Павлодар,27 Августа 2021,+22°,+12°
Павлодар,28 Августа 2021,+24°,+12°
Павлодар,29 Августа 2021,+25°,+13°
Павлодар,30 Августа 2021,+24°,+14°
Павлодар,31 Августа 2021,+25°,+13°
Павлодар,1 Сентября 2021,+23°,+13°
Павлодар,2 Сентября 2021,+22°,+12°
Павлодар,3 Сентября 2021,+21°,+11°
Павлодар,4 Сентября 2021,+21°,+9°
Павлодар,5 Сентября 2021,+21°,+10°
Павлодар,6 Сентября 2021,+21°,+9°
Павлодар,7 Сентября 2021,+20°,+9°
Павлодар,8 Сентября 2021,+21°,+10°
Павлодар,9 Сентября 2021,+21°,+8°
Павлодар,10 Сентября 2021,+22°,+9°
Павлодар,11 Сентября 2021,+20°,+9°
Павлодар,12 Сентября 2021,+18°,+7°
Павлодар,13 Сентября 2021,+17°,+7°
Павлодар,14 Сентября 2021,+18°,+6°
Павлодар,15 Сентября 2021,+19°,+9°
Павлодар,16 Сентября 2021,+18°,+9°
Павлодар,17 Сентября 2021,+19°,+10°
Павлодар,18 Сентября 2021,+17°,+8°
Павлодар,19 Сентября 2021,+17°,+7°
Павлодар,20 Сентября 2021,+18°,+8°
Павлодар,21 Сентября 2021,+18°,+9°
Павлодар,22 Сентября 2021,+16°,+6°
Павлодар,23 Сентября 2021,+14°,+5°
Павлодар,24 Сентября 2021,+15°,+5°
Павлодар,25 Сентября 2021,+16°,+5°
Павлодар,26 Сентября 2021,+16°,+6°
Павлодар,27 Сентября 2021,+16°,+6°
Павлодар,28 Сентября 2021,+14°,+6°
Павлодар,29 Сентября 2021,+14°,+6°
Павлодар,30 Сентября 2021,+15°,+4°
Павлодар,1 Октября 2021,+16°,+7°
Павлодар,2 Октября 2021,+16°,+7°
Павлодар,3 Октября 2021,+15°,+7°
Павлодар,4 Октября 2021,+13°,+6°
Павлодар,5 Октября 2021,+12°,+4°
Павлодар,6 Октября 2021,+12°,+4°
Павлодар,7 Октября 2021,+12°,+5°
Павлодар,8 Октября 2021,+13°,+4°
Павлодар,9 Октября 2021,+13°,+4°
Павлодар,10 Октября 2021,+11°,+4°
Павлодар,11 Октября 2021,+12°,+3°
Павлодар,12 Октября 2021,+11°,+3°
Павлодар,13 Октября 2021,+10°,+3°
